1463,Filippos Airport,Kozani,Greece,40.2860984802,21.8407993317
1464,Leros Airport,Leros,Greece,37.1848983765,26.8003005981
1465,Limnos Airport,Limnos,Greece,39.917098999,25.2362995148
1466,Larisa Airport,Larissa,Greece,39.650253,22.4655
1468,Mikonos Airport,Mykonos,Greece,37.4351005554,25.3481006622
1469,Mytilene International Airport,Mytilini,Greece,39.0567016602,26.5983009338
1470,Aktion National Airport,Preveza,Greece,38.9254989624,20.7653007507
1472,Diagoras Airport,Rhodos,Greece,36.4053993225,28.0862007141
1473,Araxos Airport,Patras,Greece,38.1511,21.4256
1474,Chania International Airport,Chania,Greece,35.5317001343,24.1497001648
1475,Skiathos Island National Airport,Skiathos,Greece,39.1771011353,23.5037002563
1476,Samos Airport,Samos,Greece,37.6899986267,26.911699295
1479,Santorini Airport,Thira,Greece,36.3992004395,25.4792995453
1480,Sitia Airport,Sitia,Greece,35.2160987854,26.1012992859
1482,Skiros Airport,Skiros,Greece,38.9676017761,24.4871997833
1486,Thessaloniki Macedonia International Airport,Thessaloniki,Greece,40.5196990967,22.9708995819
1488,Dionysios Solomos Airport,Zakynthos,Greece,37.7509002686,20.8843002319
1489,Budapest Ferenc Liszt International Airport,Budapest,Hungary,47.4369010925,19.2555999756
1490,Debrecen International Airport,Debrecen,Hungary,47.488899231,21.6152992249
1500,Crotone Airport,Crotone,Italy,38.9972,17.0802
1501,Bari Karol Wojtyła Airport,Bari,Italy,41.138901,16.760599
1502,Foggia \,Foggia,Italy,41.432899,15.535
1503,Taranto-Grottaglie \,Grottaglie,Italy,40.517502,17.4032
1504,Lecce Galatina Air Base,Lecce,Italy,40.239201,18.133301
1505,Pescara International Airport,Pescara,Italy,42.431702,14.1811
1506,Brindisi – Salento Airport,Brindisi,Italy,40.6576,17.947001
1508,Lamezia Terme Airport,Lamezia,Italy,38.905399,16.2423
1509,Catania-Fontanarossa Airport,Catania,Italy,37.466801,15.0664
1510,Lampedusa Airport,Lampedusa,Italy,35.497898,12.6181
1511,Pantelleria Airport,Pantelleria,Italy,36.816502,11.9689
1512,Falcone–Borsellino Airport,Palermo,Italy,38.175999,13.091
1514,Reggio Calabria Airport,Reggio Calabria,Italy,38.071201,15.6516
1515,Vincenzo Florio Airport Trapani-Birgi,Trapani,Italy,37.9114,12.488
1516,Sigonella Navy Air Base,Sigonella,Italy,37.401699,14.9224
1517,Alghero-Fertilia Airport,Alghero,Italy,40.632099,8.29077
1518,Decimomannu Air Base,Decimomannu,Italy,39.354198,8.97248
1519,Cagliari Elmas Airport,Cagliari,Italy,39.251499,9.05428
1520,Olbia Costa Smeralda Airport,Olbia,Italy,40.898701,9.51763
1521,Tortolì Airport,Tortoli,Italy,39.9188,9.68298
1524,Malpensa International Airport,Milano,Italy,45.6306,8.72811
1525,Il Caravaggio International Airport,Bergamo,Italy,45.673901,9.70417
1526,Turin Airport,Torino,Italy,45.200802,7.64963
1527,Villanova D'Albenga International Airport,Albenga,Italy,44.050598,8.12743
1528,Genoa Cristoforo Colombo Airport,Genoa,Italy,44.4133,8.8375
1529,Milano Linate Airport,Milan,Italy,45.445099,9.27674
1531,Parma Airport,Parma,Italy,44.824501,10.2964
1532,Piacenza San Damiano Air Base,Piacenza,Italy,44.913101,9.723323
1534,Cuneo International Airport,Cuneo,Italy,44.547001,7.62322
1535,Aviano Air Base,Aviano,Italy,46.031898,12.596503
1536,Bolzano Airport,Bolzano,Italy,46.460201,11.3264
1538,Bologna Guglielmo Marconi Airport,Bologna,Italy,44.5354,11.2887
1539,Treviso-Sant'Angelo Airport,Treviso,Italy,45.648399,12.1944
1541,Forlì Airport,Forli,Italy,44.194801,12.0701
1544,Brescia Airport,Brescia,Italy,45.428902,10.3306
1545,Trieste–Friuli Venezia Giulia Airport,Ronchi De Legionari,Italy,45.827499,13.4722
1546,Federico Fellini International Airport,Rimini,Italy,44.020302,12.6117
1548,Vicenza Airport,Vicenza,Italy,45.573399,11.5295
1549,Padova Airport,Padova,Italy,45.395802,11.8479
1550,Verona Villafranca Airport,Villafranca,Italy,45.395699,10.8885
1551,Venice Marco Polo Airport,Venice,Italy,45.505299,12.3519
1552,Siena-Ampugnano Airport,Siena,Italy,43.256302,11.255
1553,Ciampino–G. B. Pastine International Airport,Rome,Italy,41.7994,12.5949
1555,Leonardo da Vinci–Fiumicino Airport,Rome,Italy,41.8002778,12.2388889
1558,Marina Di Campo Airport,Marina Di Campo,Italy,42.7603,10.2394
1559,Latina Air Base,Latina,Italy,41.5424,12.909
1561,Naples International Airport,Naples,Italy,40.886002,14.2908
1562,Pisa International Airport,Pisa,Italy,43.683899,10.3927
1563,Peretola Airport,Florence,Italy,43.810001,11.2051
1564,Grosseto Air Base,Grosseto,Italy,42.759701,11.0719
1567,Perugia San Francesco d'Assisi – Umbria International Airport,Perugia,Italy,43.095901,12.5132
1569,Ljubljana Jože Pučnik Airport,Ljubljana,Slovenia,46.223701,14.4576
1570,Maribor Airport,Maribor,Slovenia,46.4799003601,15.6861000061
1571,Portoroz Airport,Portoroz,Slovenia,45.473400116,13.6149997711
1579,Karlovy Vary International Airport,Karlovy Vary,Czech Republic,50.202999115,12.9149999619
1582,Ostrava Leos Janáček Airport,Ostrava,Czech Republic,49.6963005066,18.1110992432
1584,Pardubice Airport,Pardubice,Czech Republic,50.0134010315,15.7385997772
1586,Přerov Air Base,Prerov,Czech Republic,49.4258003235,17.4046993256
1587,Václav Havel Airport Prague,Prague,Czech Republic,50.1008,14.26
1588,Brno-Tuřany Airport,Brno,Czech Republic,49.1512985229,16.6944007874
1590,Ben Gurion International Airport,Tel-aviv,Israel,32.0113983154,34.8866996765
1591,Beersheba (Teyman) Airport,Beer-sheba,Israel,31.2870006561,34.7229995728
1594,Eilat Airport,Elat,Israel,29.5613002777,34.9600982666
1596,Haifa International Airport,Haifa,Israel,32.8093986511,35.0430984497
1598,Ben Ya'akov Airport,Rosh Pina,Israel,32.9809989929,35.5718994141
1602,Ovda International Airport,Ovda,Israel,29.9402999878,34.935798645
1605,Sde Dov Airport,Tel-aviv,Israel,32.1147003174,34.7821998596
1606,Malta International Airport,Malta,Malta,35.857498,14.4775
1609,Graz Airport,Graz,Austria,46.9911003113,15.4395999908
1610,Innsbruck Airport,Innsbruck,Austria,47.260201,11.344
1611,Linz Hörsching Airport,Linz,Austria,48.2332,14.1875
1612,Salzburg Airport,Salzburg,Austria,47.7933006287,13.0043001175
1613,Vienna International Airport,Vienna,Austria,48.1102981567,16.5697002411
1617,Santa Maria Airport,Santa Maria (island),Portugal,36.9714012146,-25.1706008911
1618,Bragança Airport,Braganca,Portugal,41.85779953,-6.7071299553
1625,Flores Airport,Flores,Portugal,39.4552993774,-31.1313991547
1626,Faro Airport,Faro,Portugal,37.0144004822,-7.9659099579
1627,Graciosa Airport,Graciosa Island,Portugal,39.0922012329,-28.029800415
1628,Horta Airport,Horta,Portugal,38.5199012756,-28.7159004211
1629,Lajes Field,Lajes (terceira Island),Portugal,38.7617988586,-27.0907993317
1633,João Paulo II Airport,Ponta Delgada,Portugal,37.7411994934,-25.6979007721
1634,Pico Airport,Pico,Portugal,38.5542984009,-28.4412994385
1636,Francisco de Sá Carneiro Airport,Porto,Portugal,41.2481002808,-8.6813898087
1637,Porto Santo Airport,Porto Santo,Portugal,33.0733985901,-16.3500003815
1638,Lisbon Portela Airport,Lisbon,Portugal,38.7812995911,-9.1359195709
1639,São Jorge Airport,Sao Jorge Island,Portugal,38.6655006409,-28.1758003235
1642,Vila Real Airport,Vila Real,Portugal,41.2742996216,-7.7204699516
1645,Mostar International Airport,Mostar,Bosnia and Herzegovina,43.2829017639,17.8458995819
1646,Sarajevo International Airport,Sarajevo,Bosnia and Herzegovina,43.8246002197,18.3314990997
1647,Arad International Airport,Arad,Romania,46.1766014099,21.2619991302
1648,Bacău Airport,Bacau,Romania,46.521900177,26.9102993011
1649,Tautii Magheraus Airport,Baia Mare,Romania,47.6584014893,23.4699993134
1650,Băneasa International Airport,Bucharest,Romania,44.503200531,26.1021003723
1651,Mihail Kogălniceanu International Airport,Constanta,Romania,44.3622016907,28.4883003235
1652,Cluj-Napoca International Airport,Cluj-napoca,Romania,46.7851982117,23.6861991882
1653,Caransebeş Airport,Caransebes,Romania,45.4199981689,22.2532997131
1654,Craiova Airport,Craiova,Romania,44.3180999756,23.8885993958
1655,Iaşi Airport,Iasi,Romania,47.1785011292,27.6205997467
1656,Oradea International Airport,Oradea,Romania,47.0252990723,21.9025001526
1657,Henri Coandă International Airport,Bucharest,Romania,44.5711111,26.085
1658,Sibiu International Airport,Sibiu,Romania,45.7855987549,24.091299057
1659,Satu Mare Airport,Satu Mare,Romania,47.7033004761,22.8857002258
1660,Suceava Stefan cel Mare Airport,Suceava,Romania,47.6875,26.3540992737
1661,Tulcea Airport,Tulcea,Romania,45.0625,28.7143001556
1662,Transilvania Târgu Mureş International Airport,Tirgu Mures,Romania,46.4677009583,24.4125003815
1663,Timişoara Traian Vuia Airport,Timisoara,Romania,45.8098983765,21.3379001617
1665,Geneva Cointrin International Airport,Geneva,Switzerland,46.2380981445,6.1089501381
1667,Sion Airport,Sion,Switzerland,46.2196006775,7.3267598152
1670,Emmen Air Base,Emmen,Switzerland,47.092444,8.305184
1675,Lugano Airport,Lugano,Switzerland,46.0042991638,8.9105796814
1676,Bern Belp Airport,Bern,Switzerland,46.914100647,7.4971499443
1678,Zürich Airport,Zurich,Switzerland,47.4646987915,8.5491695404
1679,St Gallen Altenrhein Airport,Altenrhein,Switzerland,47.4850006104,9.5607700348
1680,Samedan Airport,Samedan,Switzerland,46.5340995789,9.8841104507
1682,Esenboğa International Airport,Ankara,Turkey,40.1281013489,32.995098114
1683,Etimesgut Air Base,Ankara,Turkey,39.949798584,32.6885986328
1685,Adana Airport,Adana,Turkey,36.9822006226,35.2803993225
1686,İncirlik Air Base,Adana,Turkey,37.0021018982,35.4258995056
1687,Afyon Airport,Afyon,Turkey,38.726398468,30.6011009216
1688,Antalya International Airport,Antalya,Turkey,36.898701,30.800501
1689,Gaziantep International Airport,Gaziantep,Turkey,36.9472007751,37.4786987305
1691,Konya Airport,Konya,Turkey,37.979,32.561901
1692,Malatya Tulga Airport,Malatya,Turkey,38.353699,38.253899
1693,Amasya Merzifon Airport,Merzifon,Turkey,40.829399,35.521999
1694,Sivas Nuri Demirağ Airport,Sivas,Turkey,39.813801,36.9035
1696,Kayseri Erkilet Airport,Kayseri,Turkey,38.770401001,35.4953994751
1699,Çardak Airport,Denizli,Turkey,37.7855987549,29.7012996674
1701,Atatürk International Airport,Istanbul,Turkey,40.9768981934,28.8145999908
1702,Balıkesir Merkez Airport,Balikesir,Turkey,39.6193008423,27.9260005951
1703,Bandırma Airport,Bandirma,Turkey,40.3180007935,27.9776992798
1705,Eskişehir Air Base,Eskisehir,Turkey,39.7840995789,30.5820999146
1706,Adnan Menderes International Airport,Izmir,Turkey,38.2924003601,27.156999588
1708,Çiğli Airport,Izmir,Turkey,38.5130004883,27.010099411
1715,Dalaman International Airport,Dalaman,Turkey,36.7131004333,28.7924995422
1718,Imsık Airport,Bodrum,Turkey,37.1400985718,27.6697006226
1721,Elazığ Airport,Elazig,Turkey,38.6068992615,39.2914009094
1722,Diyarbakir Airport,Diyabakir,Turkey,37.893901825,40.2010002136
1723,Erzincan Airport,Erzincan,Turkey,39.7102012634,39.5270004272
1724,Erzurum International Airport,Erzurum,Turkey,39.9565010071,41.1702003479
1726,Trabzon International Airport,Trabzon,Turkey,40.995098114,39.7896995544
1728,Van Ferit Melen Airport,Van,Turkey,38.4682006836,43.3322982788
1729,Batman Airport,Batman,Turkey,37.9290008545,41.1166000366
1734,Balti International Airport,Saltsy,Moldova,47.8381004333,27.7814998627
1735,Chişinău International Airport,Chisinau,Moldova,46.9277000427,28.9309997559
1736,Ohrid St. Paul the Apostle Airport,Ohrid,Macedonia,41.18,20.7423
1737,Skopje Alexander the Great Airport,Skopje,Macedonia,41.961601,21.621401
1738,Gibraltar Airport,Gibraltar,Gibraltar,36.1511993408,-5.3496599197
1739,Belgrade Nikola Tesla Airport,Belgrade,Serbia,44.8184013367,20.3090991974
1740,Nis Airport,Nis,Serbia,43.337299,21.853701
1741,Podgorica Airport,Podgorica,Montenegro,42.3594017029,19.2518997192
1742,Priština International Airport,Pristina,Serbia,42.5728,21.035801
1743,Tivat Airport,Tivat,Montenegro,42.4047012329,18.7233009338
1745,M. R. Štefánik Airport,Bratislava,Slovakia,48.1702003479,17.2126998901
1746,Košice Airport,Kosice,Slovakia,48.6631011963,21.2411003113
1748,Piešťany Airport,Piestany,Slovakia,48.6251983643,17.8283996582
1749,Sliač Airport,Sliac,Slovakia,48.6377983093,19.1340999603
1751,Poprad-Tatry Airport,Poprad,Slovakia,49.073600769,20.2411003113
1753,North Caicos Airport,North Caicos,Turks and Caicos Islands,21.9174995422,-71.9395980835
1754,Providenciales Airport,Providenciales,Turks and Caicos Islands,21.7735996246,-72.2658996582
1755,South Caicos Airport,South Caicos,Turks and Caicos Islands,21.5156993866,-71.528503418
1756,Arroyo Barril Airport,Samana,Dominican Republic,19.198600769,-69.4298019409
1757,Maria Montez International Airport,Barahona,Dominican Republic,18.251499176,-71.1203994751
1759,Casa De Campo International Airport,La Romana,Dominican Republic,18.4507007599,-68.9117965698
1760,Punta Cana International Airport,Punta Cana,Dominican Republic,18.5673999786,-68.3634033203
1761,Gregorio Luperon International Airport,Puerto Plata,Dominican Republic,19.757900238,-70.5699996948
1762,Las Américas International Airport,Santo Domingo,Dominican Republic,18.4297008514,-69.6688995361
1764,Cibao International Airport,Santiago,Dominican Republic,19.4060993195,-70.6046981812
1766,Coban Airport,Coban,Guatemala,15.4689998627,-90.4067001343
1767,La Aurora Airport,Guatemala City,Guatemala,14.5832996368,-90.5274963379
1771,Goloson International Airport,La Ceiba,Honduras,15.7425,-86.852997
1772,Ramón Villeda Morales International Airport,San Pedro Sula,Honduras,15.4525995255,-87.9235992432
1773,La Laguna Airport,Guanaja,Honduras,16.4454,-85.906601
1774,Juan Manuel Galvez International Airport,Roatan,Honduras,16.316799,-86.523003
1775,Tela Airport,Tela,Honduras,15.7759,-87.4758
1776,Toncontín International Airport,Tegucigalpa,Honduras,14.0608997345,-87.2172012329
1778,Boscobel Aerodrome,Ocho Rios,Jamaica,18.4041996002,-76.96900177
1779,Norman Manley International Airport,Kingston,Jamaica,17.9356994629,-76.7874984741
1780,Sangster International Airport,Montego Bay,Jamaica,18.5037002563,-77.9133987427
1781,Ken Jones Airport,Port Antonio,Jamaica,18.1987991333,-76.5345001221
1782,Tinson Pen Airport,Kingston,Jamaica,17.9885997772,-76.8237991333
1783,General Juan N Alvarez International Airport,Acapulco,Mexico,16.7570991516,-99.7539978027
1784,Del Norte International Airport,Monterrey,Mexico,25.8656005859,-100.2369995117
1785,Jesús Terán Paredo International Airport,Aguascalientes,Mexico,21.705601,-102.318001
1786,Bahías de Huatulco International Airport,Huatulco,Mexico,15.7753000259,-96.2626037598
1787,General Mariano Matamoros Airport,Cuernavaca,Mexico,18.8348007202,-99.2612991333
1789,Ciudad del Carmen International Airport,Ciudad Del Carmen,Mexico,18.6536998749,-91.7990036011
1792,Bachigualato Federal International Airport,Culiacan,Mexico,24.7644996643,-107.474998474
1793,Chetumal International Airport,Chetumal,Mexico,18.504699707,-88.3267974854
1794,Ciudad Obregón International Airport,Ciudad Obregon,Mexico,27.3925991058,-109.8330001831
1795,Ingeniero Alberto Acuña Ongay International Airport,Campeche,Mexico,19.8167991638,-90.5002975464
1796,Abraham González International Airport,Ciudad Juarez,Mexico,31.636100769,-106.4290008545
1797,General Roberto Fierro Villalobos International Airport,Chihuahua,Mexico,28.7028999329,-105.964996338
1798,General Pedro Jose Mendez International Airport,Ciudad Victoria,Mexico,23.7033004761,-98.9564971924
1800,Cozumel International Airport,Cozumel,Mexico,20.5223999023,-86.9255981445
1801,General Guadalupe Victoria International Airport,Durango,Mexico,24.1242008209,-104.527999878
1802,Amado Nervo National Airport,Tepic,Mexico,21.419500351,-104.8430023193
1803,Ensenada Airport,Ensenada,Mexico,31.79529953,-116.6029968262
1804,Don Miguel Hidalgo Y Costilla International Airport,Guadalajara,Mexico,20.5217990875,-103.3109970093
1805,General José María Yáñez International Airport,Guaymas,Mexico,27.9689998627,-110.9250030518
1806,Tehuacan Airport,Tehuacan,Mexico,18.4972000122,-97.4198989868
1807,General Ignacio P. Garcia International Airport,Hermosillo,Mexico,29.0958995819,-111.047996521
1808,Licenciado Miguel de la Madrid Airport,Colima,Mexico,19.2770004272,-103.577003479
1809,Isla Mujeres Airport,Isla Mujeres,Mexico,21.2450008392,-86.7399978638
1810,Plan De Guadalupe International Airport,Saltillo,Mexico,25.5494995117,-100.9290008545
1813,Lázaro Cárdenas Airport,Lazard Cardenas,Mexico,18.0016994476,-102.221000671
1814,Valle del Fuerte International Airport,Los Mochis,Mexico,25.6851997375,-109.081001282
1815,Del Bajío International Airport,Del Bajio,Mexico,20.9934997559,-101.481002808
1816,Manuel Márquez de León International Airport,La Paz,Mexico,24.0727005005,-110.361999512
1817,Loreto International Airport,Loreto,Mexico,25.989200592,-111.3479995728
1818,General Servando Canales International Airport,Matamoros,Mexico,25.7698993683,-97.5252990723
1819,Licenciado Manuel Crescencio Rejon Int Airport,Merida,Mexico,20.9370002747,-89.657699585
1820,General Rodolfo Sánchez Taboada International Airport,Mexicali,Mexico,32.6305999756,-115.241996765
1821,General Francisco J. Mujica International Airport,Morelia,Mexico,19.849899292,-101.025001526
1822,Minatitlán/Coatzacoalcos National Airport,Minatitlan,Mexico,18.1033992767,-94.5807037354
1823,Monclova International Airport,Monclova,Mexico,26.9556999207,-101.4700012207
1824,Licenciado Benito Juarez International Airport,Mexico City,Mexico,19.4363,-99.072098
1825,General Mariano Escobedo International Airport,Monterrey,Mexico,25.7784996033,-100.107002258
1826,General Rafael Buelna International Airport,Mazatlan,Mexico,23.1613998413,-106.26599884
1827,Nogales International Airport,Nogales,Mexico,31.2261009216,-110.9759979248
1828,Quetzalcóatl International Airport,Nuevo Laredo,Mexico,27.4438991547,-99.5705032349
1829,Xoxocotlán International Airport,Oaxaca,Mexico,16.9999008179,-96.726600647
1830,El Tajín National Airport,Poza Rico,Mexico,20.6026992798,-97.4608001709
1831,Hermanos Serdán International Airport,Puebla,Mexico,19.1581001282,-98.3713989258
1832,Ingeniero Juan Guillermo Villasana Airport,Pachuca,Mexico,20.0774002075,-98.7825012207
1833,Puerto Peñasco International Airport,Punta Penasco,Mexico,31.356202,-113.525677
1834,Piedras Negras International Airport,Piedras Negras,Mexico,28.6273994446,-100.5350036621
1835,Licenciado y General Ignacio Lopez Rayon Airport,Uruapan,Mexico,19.3966999054,-102.0390014648
1836,Licenciado Gustavo Díaz Ordaz International Airport,Puerto Vallarta,Mexico,20.6800994873,-105.2539978027
1837,Puerto Escondido International Airport,Puerto Escondido,Mexico,15.8768997192,-97.0891036987
1838,Querétaro Intercontinental Airport,Queretaro,Mexico,20.6173000336,-100.185997009
1839,General Lucio Blanco International Airport,Reynosa,Mexico,26.0088996887,-98.2285003662
1840,Los Cabos International Airport,San Jose Del Cabo,Mexico,23.1518001556,-109.7210006714
1841,San Felipe International Airport,San Filipe,Mexico,30.9302005768,-114.8089981079
1842,Ponciano Arriaga International Airport,San Luis Potosi,Mexico,22.2542991638,-100.930999756
1843,Tlaxcala Airport,Tlaxcala,Mexico,19.537992,-98.173492
1845,Francisco Sarabia International Airport,Torreon,Mexico,25.5683002472,-103.411003113
1846,Angel Albino Corzo International Airport,Tuxtla Gutierrez,Mexico,16.5636005402,-93.0224990845
1847,General Abelardo L. Rodríguez International Airport,Tijuana,Mexico,32.5410995483,-116.9700012207
1848,General Francisco Javier Mina International Airport,Tampico,Mexico,22.2964000702,-97.8658981323
1849,Tamuin Airport,Tamuin,Mexico,22.0382995605,-98.8065032959
1850,Licenciado Adolfo Lopez Mateos International Airport,Toluca,Mexico,19.3370990753,-99.5660018921
1851,Tapachula International Airport,Tapachula,Mexico,14.7943000793,-92.3700027466
1852,Cancún International Airport,Cancun,Mexico,21.0365009308,-86.8770980835
1853,Carlos Rovirosa Pérez International Airport,Villahermosa,Mexico,17.9969997406,-92.8173980713
1854,General Heriberto Jara International Airport,Vera Cruz,Mexico,19.1459007263,-96.1873016357
1855,General Leobardo C. Ruiz International Airport,Zacatecas,Mexico,22.8971004486,-102.68699646
1856,Ixtapa Zihuatanejo International Airport,Zihuatanejo,Mexico,17.601600647,-101.460998535
1857,Zamora Airport,Zamora,Mexico,20.0450000763,-102.2760009766
1858,Playa De Oro International Airport,Manzanillo,Mexico,19.1448001862,-104.558998108
1860,Bluefields Airport,Bluefields,Nicaragua,11.9910001755,-83.7741012573
1863,Augusto C. Sandino (Managua) International Airport,Managua,Nicaragua,12.141500473,-86.1681976318
1864,Puerto Cabezas Airport,Puerto Cabezas,Nicaragua,14.0472002029,-83.3867034912
1865,Bocas Del Toro International Airport,Bocas Del Toro,Panama,9.3408498764,-82.2508010864
1866,Cap Manuel Niño International Airport,Changuinola,Panama,9.4586400986,-82.5167999268
1867,Enrique Malek International Airport,David,Panama,8.390999794,-82.4349975586
1868,Panama Pacific International Airport,Howard,Panama,8.91479,-79.599602
1869,Marcos A. Gelabert International Airport,Panama,Panama,8.9733400345,-79.5556030273
1871,Tocumen International Airport,Panama City,Panama,9.0713596344,-79.3834991455
1874,Coto 47 Airport,Coto 47,Costa Rica,8.601559639,-82.9685974121
1879,Golfito Airport,Golfito,Costa Rica,8.654009819,-83.1821975708
1881,Daniel Oduber Quiros International Airport,Liberia,Costa Rica,10.5932998657,-85.5444030762
1883,Limon International Airport,Limon,Costa Rica,9.9579601288,-83.0220031738
1884,Nosara Airport,Nosara Beach,Costa Rica,9.9764900208,-85.6529998779
1885,Juan Santamaria International Airport,San Jose,Costa Rica,9.9938602448,-84.2088012695
1887,Palmar Sur Airport,Palmar Sur,Costa Rica,8.9510297775,-83.4685974121
1889,Quepos Managua Airport,Quepos,Costa Rica,9.4431600571,-84.1297988892
1892,El Salvador International Airport,San Salvador,El Salvador,13.4409,-89.055702
1895,Cap Haitien International Airport,Cap Haitien,Haiti,19.7329998016,-72.1947021484
1897,Toussaint Louverture International Airport,Port-au-prince,Haiti,18.5799999237,-72.2925033569
1898,Gustavo Rizo Airport,Baracoa Playa,Cuba,20.3652992249,-74.5062026978
1899,Carlos Manuel de Cespedes Airport,Bayamo,Cuba,20.3964004517,-76.6213989258
1900,Maximo Gomez Airport,Ciego De Avila,Cuba,22.0270996094,-78.7895965576
1901,Jardines Del Rey Airport,Cunagua,Cuba,22.4610004425,-78.3283996582
1902,Jaime Gonzalez Airport,Cienfuegos,Cuba,22.1499996185,-80.4141998291
1903,Vilo Acuña International Airport,Cayo Largo del Sur,Cuba,21.6165008545,-81.5459976196
1904,Ignacio Agramonte International Airport,Camaguey,Cuba,21.42029953,-77.8475036621
1905,Antonio Maceo International Airport,Santiago De Cuba,Cuba,19.9698009491,-75.8354034424
1908,Mariana Grajales Airport,Guantanamo,Cuba,20.0853004456,-75.1583023071
1909,José Martí International Airport,Havana,Cuba,22.989200592,-82.4091033936
1910,Frank Pais International Airport,Holguin,Cuba,20.7856006622,-76.3151016235
1911,La Coloma Airport,La Coloma,Cuba,22.3360996246,-83.6418991089
1912,Orestes Acosta Airport,Moa,Cuba,20.6539001465,-74.922203064
1913,Sierra Maestra Airport,Manzanillo,Cuba,20.2880992889,-77.0892028809
1914,Rafael Cabrera Airport,Nueva Gerona,Cuba,21.8346996307,-82.7837982178
1915,Playa Baracoa Airport,Baracoa Playa,Cuba,23.0328006744,-82.5793991089
1918,Abel Santamaria Airport,Santa Clara,Cuba,22.4922008514,-79.9436035156
1923,Juan Gualberto Gomez International Airport,Varadero,Cuba,23.0344009399,-81.4353027344
1924,Hermanos Ameijeiras Airport,Las Tunas,Cuba,20.9876003265,-76.935798645
1925,Gerrard Smith International Airport,Cayman Brac,Cayman Islands,19.6870002747,-79.8827972412
1926,Owen Roberts International Airport,Georgetown,Cayman Islands,19.2928009033,-81.3576965332
1928,Andros Town Airport,Andros Town,Bahamas,24.6979007721,-77.7956008911
1930,Marsh Harbour International Airport,Marsh Harbor,Bahamas,26.5114002228,-77.0835037231
1931,San Andros Airport,San Andros,Bahamas,25.0538005829,-78.0490036011
1932,Spring Point Airport,Spring Point,Bahamas,22.4417991638,-73.9709014893
1934,Treasure Cay Airport,Treasure Cay,Bahamas,26.745300293,-77.3912963867
1935,Chub Cay Airport,Chub Cay,Bahamas,25.4171009064,-77.880897522
1937,South Bimini Airport,Alice Town,Bahamas,25.6998996735,-79.2647018433
1941,Exuma International Airport,Great Exuma,Bahamas,23.5625991821,-75.8779983521
1943,North Eleuthera Airport,North Eleuthera,Bahamas,25.474899292,-76.6835021973
1944,Governor's Harbour Airport,Governor's Harbor,Bahamas,25.2847003937,-76.3310012817
1946,Rock Sound Airport,Rock Sound,Bahamas,24.8950787333,-76.1768817902
1948,Grand Bahama International Airport,Freeport,Bahamas,26.5587005615,-78.695602417
1949,Inagua Airport,Matthew Town,Bahamas,20.9750003815,-73.6669006348
1950,Deadman's Cay Airport,Dead Man's Cay,Bahamas,23.1790008545,-75.0935974121
1951,Stella Maris Airport,Stella Maris,Bahamas,23.5823168043,-75.2686214447
1952,Mayaguana Airport,Mayaguana,Bahamas,22.3794994354,-73.0134963989
1953,Lynden Pindling International Airport,Nassau,Bahamas,25.0389995575,-77.4662017822
1956,San Salvador Airport,Cockburn Town,Bahamas,24.0632991791,-74.5240020752
1957,Philip S. W. Goldson International Airport,Belize City,Belize,17.539100647,-88.3081970215
1958,Aitutaki Airport,Aitutaki,Cook Islands,-18.8309001923,-159.7640075684
1959,Rarotonga International Airport,Avarua,Cook Islands,-21.2026996613,-159.805999756
1960,Nadi International Airport,Nandi,Fiji,-17.755399704,177.4429931641
1961,Nausori International Airport,Nausori,Fiji,-18.0433006287,178.5590057373
1963,Fua'amotu International Airport,Tongatapu,Tonga,-21.2411994934,-175.1499938965
1964,Vava'u International Airport,Vava'u,Tonga,-18.5853004456,-173.9620056152
1965,Bonriki International Airport,Tarawa,Kiribati,1.3816399574,173.1470031738
1966,Tabiteuea North Airport,Tabiteuea North,Kiribati,-1.2244700193,174.7760009766
1968,Hihifo Airport,Wallis,Wallis and Futuna,-13.2383003235,-176.199005127
1969,Faleolo International Airport,Faleolo,Samoa,-13.8299999237,-172.0079956055
1970,Pago Pago International Airport,Pago Pago,American Samoa,-14.3310003281,-170.710006714
1971,Rurutu Airport,Rurutu,French Polynesia,-22.4340991974,-151.3609924316
1972,Tubuai Airport,Tubuai,French Polynesia,-23.3654003143,-149.5240020752
1973,Anaa Airport,Anaa,French Polynesia,-17.3526000977,-145.5099945068
1975,Tikehau Airport,Tikehau,French Polynesia,-15.119600296,-148.2310028076
1976,Reao Airport,Reao,French Polynesia,-18.4659004211,-136.4400024414
1977,Fakarava Airport,Fakarava,French Polynesia,-16.0541000366,-145.6569976807
1978,Manihi Airport,Manihi,French Polynesia,-14.4368000031,-146.0700073242
1979,Totegegie Airport,Totegegie,French Polynesia,-23.0799007416,-134.8899993896
1980,Kaukura Airport,Kaukura Atoll,French Polynesia,-15.6632995605,-146.8849945068
1981,Makemo Airport,Makemo,French Polynesia,-16.5839004517,-143.6580047607
1982,Puka Puka Airport,Puka Puka,French Polynesia,-14.8094997406,-138.81300354
1983,Takapoto Airport,Takapoto,French Polynesia,-14.7095003128,-145.2460021973
1984,Arutua Airport,Arutua,French Polynesia,-15.2482995987,-146.6170043945
1985,Mataiva Airport,Mataiva,French Polynesia,-14.8681001663,-148.7169952393
1986,Takaroa Airport,Takaroa,French Polynesia,-14.4558000565,-145.0249938965
